"","","Avg","Avg","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2015-02-18 07:30:00",79,12.89,17.56,0.2693,0.0302,18.9761,14.591,2.9873,1.089,0.2066,0.023,18.4948,10.9588,2.7195,1.0699,0.2784,0.0375,18.2185,15.1703,3.0269,1.1097,0.2149,0.0346,18.0954,11.4078,2.7794,1.1021,0.323,0.0437,18.2103,18.2609,3.2066,1.1293,0.2801,0.0344,18.4592,15.282,3.0348,1.0987,0.2723,0.0405,17.9668,14.778,2.9907,1.1197,0.2432,0.0279,18.4948,13.0078,2.8833,1.0839,0.1779,0.0194,18.1446,9.4737,2.6064,1.0583,0.2287,0.0353,18.0242,12.175,2.8223,1.1063,0.2137,0.0261,18.3389,11.3392,2.75,1.0776,0.2425,0.0322,17.8573,12.9659,2.8811,1.0969,0.2518,0.0798,18.265,13.5153,2.95,1.2404,0.32,0.0422,17.9504,18.0398,3.201,1.1276,0.3202,0.0373,18.8886,18.0534,3.2123,1.1056,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0
"2015-02-18 08:00:00",80,12.89,19.26,0.2693,0.0303,19.1156,14.5907,2.9873,1.0891,0.2063,0.0232,18.7847,10.9422,2.7183,1.0703,0.2784,0.0377,18.3608,15.1682,3.0269,1.1104,0.2146,0.0346,18.2048,11.3923,2.7782,1.1022,0.3233,0.0438,18.2596,18.28,3.2077,1.1297,0.2798,0.0345,18.7081,15.2635,3.0337,1.0988,0.2725,0.0407,18.2541,14.794,2.9919,1.1203,0.2432,0.0278,18.5385,13.0084,2.8833,1.0836,0.1779,0.0196,18.4346,9.4723,2.6064,1.0588,0.2285,0.0352,18.2267,12.16,2.8212,1.106,0.2136,0.0265,18.6288,11.3359,2.75,1.0787,0.2422,0.0322,18.1638,12.9489,2.88,1.0971,0.2514,0.0806,18.4674,13.4893,2.9489,1.2427,0.32,0.0424,18.068,18.0381,3.201,1.1282,0.3202,0.0371,18.823,18.0547,3.2123,1.1051,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0
"2015-02-18 08:30:00",81,12.89,22.22,0.269,0.0308,19.5504,14.5684,2.9862,1.0908,0.2062,0.0235,19.4055,10.9394,2.7183,1.0712,0.2781,0.0381,18.7519,15.1472,3.0258,1.1114,0.2143,0.035,18.5796,11.3727,2.7771,1.1035,0.3238,0.0441,18.5932,18.3178,3.21,1.1305,0.2795,0.0349,19.173,15.2418,3.0325,1.1,0.2725,0.0412,18.7628,14.7895,2.9919,1.1218,0.2432,0.0281,18.7573,13.0058,2.8833,1.0845,0.1778,0.0199,18.9734,9.4698,2.6064,1.0596,0.2281,0.0359,18.7136,12.1374,2.8201,1.108,0.2135,0.0268,19.1484,11.3328,2.75,1.0796,0.2422,0.0326,18.7081,12.9453,2.88,1.0982,0.2512,0.0812,18.8558,13.4819,2.9489,1.2446,0.3202,0.0428,18.4483,18.0552,3.2021,1.1293,0.3202,0.0374,19.0281,18.0523,3.2123,1.106,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0
"2015-02-18 09:00:00",82,12.88,24.84,0.2686,0.0312,20.2453,14.5478,2.9851,1.0918,0.2061,0.024,20.2398,10.9342,2.7183,1.0729,0.2777,0.0389,19.3672,15.1224,3.0246,1.1136,0.2139,0.0356,19.2004,11.3521,2.776,1.1051,0.324,0.0446,19.1129,18.334,3.2111,1.132,0.2789,0.0355,19.9443,15.2002,3.0303,1.1019,0.2729,0.0418,19.5039,14.8202,2.9941,1.1235,0.2429,0.0283,19.1539,12.9875,2.8822,1.0851,0.178,0.0204,19.7528,9.4791,2.6076,1.0611,0.228,0.0362,19.3344,12.1343,2.8201,1.1089,0.2135,0.0273,19.9635,11.3281,2.75,1.0811,0.2418,0.0333,19.5832,12.9226,2.8788,1.1003,0.251,0.0824,19.4903,13.468,2.9489,1.2483,0.3202,0.0433,18.9925,18.0514,3.2021,1.1308,0.3199,0.0375,19.3344,18.0318,3.2111,1.1064,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0
"2015-02-18 09:30:00",83,12.89,27.59,0.2683,0.0318,21.0832,14.5244,2.9839,1.0938,0.2058,0.0245,21.3546,10.915,2.7172,1.0742,0.2773,0.0395,20.1824,15.0991,3.0235,1.1154,0.2135,0.0363,20.01,11.3298,2.7748,1.1072,0.3242,0.0451,19.8075,18.3502,3.2123,1.1335,0.2785,0.0363,20.8832,15.1761,3.0292,1.1039,0.2731,0.0429,20.3931,14.8278,2.9952,1.1268,0.2423,0.0287,19.6899,12.9513,2.88,1.0862,0.1777,0.0208,20.697,9.461,2.6064,1.0624,0.2276,0.037,20.0921,12.1108,2.8189,1.1112,0.213,0.028,20.9627,11.3055,2.7488,1.0833,0.2414,0.0341,20.5382,12.899,2.8777,1.1026,0.2508,0.0836,20.2206,13.4547,2.9489,1.2518,0.3201,0.0439,19.6489,18.0464,3.2021,1.1327,0.3196,0.038,19.731,18.0091,3.21,1.1076,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0
"2015-02-18 10:00:00",84,12.89,30.36,0.2674,0.032,22.0324,14.4699,2.9806,1.0944,0.2051,0.0253,22.6208,10.8771,2.7149,1.0767,0.2766,0.0404,21.0366,15.0548,3.0212,1.1181,0.2131,0.0371,20.9051,11.307,2.7737,1.1095,0.3244,0.0457,20.5437,18.3656,3.2134,1.1353,0.2778,0.037,21.9583,15.1334,3.0269,1.1061,0.2732,0.0437,21.3162,14.8383,2.9964,1.1292,0.2416,0.0292,20.3575,12.9138,2.8777,1.0877,0.1773,0.0212,21.8045,9.4435,2.6053,1.0636,0.2272,0.0377,20.8558,12.0871,2.8178,1.1136,0.2124,0.0286,22.1286,11.2688,2.7466,1.0851,0.2407,0.0347,21.6289,12.8599,2.8754,1.1045,0.2505,0.0851,21.0531,13.4375,2.9489,1.2563,0.32,0.0445,20.363,18.042,3.2021,1.1345,0.3193,0.0384,20.2699,17.9864,3.2089,1.1087,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0
"2015-02-18 10:30:00",85,12.9,33.25,0.2665,0.0325,23.1718,14.4133,2.9772,1.0958,0.2041,0.0262,24.2085,10.8233,2.7115,1.0794,0.2756,0.0413,22.0517,14.9926,3.0178,1.1208,0.2126,0.0379,21.8979,11.2842,2.7726,1.1118,0.3243,0.0464,21.3738,18.3609,3.2134,1.1371,0.2769,0.0381,23.1663,15.0699,3.0235,1.1092,0.2734,0.0448,22.3787,14.8462,2.9975,1.1324,0.2407,0.0296,21.0366,12.8602,2.8743,1.0891,0.1769,0.022,23.0009,9.4222,2.6042,1.066,0.2268,0.0384,21.7085,12.0646,2.8167,1.1155,0.2116,0.0296,23.5776,11.2291,2.7443,1.0878,0.2403,0.0357,22.8356,12.8341,2.8743,1.1075,0.2505,0.0866,21.9445,13.437,2.95,1.2609,0.3197,0.0452,21.1353,18.0165,3.201,1.1367,0.3188,0.0384,20.8257,17.9469,3.2066,1.1088,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0
"2015-02-18 11:00:00",86,12.89,35.71,0.2653,0.0331,24.3277,14.3379,2.9726,1.0976,0.203,0.0273,25.9379,10.7677,2.7082,1.0827,0.2747,0.0423,23.2325,14.9293,3.0145,1.1238,0.2121,0.039,22.9237,11.2573,2.7714,1.1153,0.324,0.0473,22.2578,18.3336,3.2123,1.1398,0.2761,0.0393,24.5108,15.0233,3.0212,1.1127,0.2732,0.0459,23.5749,14.8357,2.9975,1.1357,0.2398,0.0302,21.8265,12.8063,2.8709,1.0907,0.1763,0.0224,24.2251,9.3904,2.6019,1.0673,0.2261,0.0392,22.6236,12.0244,2.8144,1.118,0.2103,0.0304,25.1615,11.1592,2.7398,1.0904,0.2398,0.0367,24.2417,12.8088,2.8732,1.1103,0.2501,0.0884,22.9237,13.4157,2.95,1.2664,0.3191,0.0462,21.9336,17.9696,3.1987,1.1396,0.3176,0.0392,21.4972,17.863,3.2021,1.111,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0
"2015-02-18 11:30:00",87,12.9,38.12,0.2637,0.0342,25.4794,14.2414,2.967,1.1007,0.2012,0.028,27.6906,10.6711,2.7014,1.0848,0.2734,0.0436,24.4414,14.846,3.0099,1.1276,0.2117,0.04,24.2085,11.2321,2.7703,1.1182,0.3236,0.0481,23.1801,18.3066,3.2111,1.1424,0.2754,0.0407,25.8987,14.9751,3.019,1.1166,0.273,0.047,24.8469,14.8245,2.9975,1.1392,0.2386,0.0306,22.7006,12.737,2.8664,1.0919,0.1756,0.023,25.5855,9.3569,2.5996,1.0692,0.2256,0.0401,23.4782,11.9992,2.8133,1.1207,0.209,0.0313,26.7607,11.0888,2.7353,1.0931,0.2397,0.0376,25.7364,12.7996,2.8732,1.1132,0.2498,0.0903,24.0561,13.3937,2.95,1.272,0.3185,0.0467,22.7144,17.9256,3.1964,1.1412,0.3167,0.0398,22.1561,17.7997,3.1987,1.1127,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0
"2015-02-18 12:00:00",88,12.89,40.3,0.2622,0.0348,26.6115,14.1488,2.9613,1.1026,0.1996,0.0291,29.4406,10.5861,2.6957,1.0881,0.272,0.0449,25.7588,14.763,3.0054,1.1312,0.2117,0.0415,25.5771,11.2332,2.7714,1.1224,0.3233,0.0488,24.153,18.2811,3.21,1.1444,0.2747,0.0418,27.2743,14.9295,3.0167,1.1197,0.2725,0.0483,26.1228,14.7941,2.9964,1.143,0.237,0.0315,23.7351,12.647,2.8607,1.0947,0.1746,0.0239,27.2403,9.3076,2.5963,1.0717,0.2252,0.0409,24.3665,11.9754,2.8121,1.1231,0.2074,0.0322,28.3964,11.0039,2.7296,1.0956,0.2392,0.0389,27.2743,12.7712,2.872,1.117,0.2496,0.0926,25.3176,13.384,2.9512,1.2789,0.3176,0.0476,23.6771,17.8595,3.193,1.1439,0.3154,0.04,22.8521,17.7001,3.193,1.1135,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0
"2015-02-18 12:30:00",89,12.9,41.52,0.263,0.0353,27.5715,14.1961,2.9647,1.1042,0.1381,0.0167,32.0511,7.5581,2.4346,1.0508,0.2685,0.0459,26.9072,14.5396,2.9919,1.1342,0.1981,0.039,26.9438,10.5061,2.7149,1.1151,0.3277,0.0505,25.3037,18.6117,3.2292,1.1493,0.2758,0.0437,28.4706,15.0023,3.0224,1.1252,0.2677,0.0485,27.1781,14.487,2.9772,1.1435,0.2356,0.0313,24.7385,12.5672,2.8551,1.0941,0.1637,0.023,28.8799,8.7722,2.551,1.0689,0.2223,0.041,25.4096,11.8147,2.8008,1.1233,0.1972,0.0308,29.8335,10.4597,2.6878,1.0916,0.2371,0.0394,28.5364,12.6507,2.8641,1.1187,0.2464,0.0935,26.5018,13.1971,2.9399,1.2818,0.3132,0.0476,24.7774,17.5454,3.175,1.1438,0.314,0.0403,23.6439,17.6006,3.1874,1.1143,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0
"2015-02-18 13:00:00",90,12.9,42.06,0.2606,0.0359,28.3336,14.0519,2.9557,1.1059,0.1363,0.0167,32.7275,7.4724,2.4267,1.0506,0.2667,0.0464,27.6594,14.4287,2.9851,1.1356,0.1976,0.0399,27.9377,10.4828,2.7138,1.1177,0.3249,0.051,26.2406,18.4047,3.2179,1.1509,0.2754,0.0445,29.3138,14.9765,3.0212,1.1276,0.2667,0.0491,27.8723,14.4272,2.9738,1.1454,0.2333,0.0316,25.538,12.4351,2.846,1.095,0.162,0.0233,30.1902,8.6893,2.5443,1.0698,0.2221,0.042,26.2799,11.8042,2.8008,1.1265,0.1954,0.0311,30.8842,10.3684,2.681,1.0923,0.2366,0.0404,29.3253,12.6246,2.863,1.1217,0.2464,0.0952,27.2827,13.1935,2.941,1.287,0.311,0.048,25.619,17.3855,3.1659,1.1452,0.311,0.0407,24.4442,17.3844,3.175,1.1154,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0
"2015-02-18 13:30:00",91,12.9,42.5,0.2587,0.0361,29.032,13.93,2.9478,1.1063,0.13,0.0151,33.4852,7.1828,2.3985,1.0459,0.2644,0.047,28.4221,14.2812,2.976,1.1376,0.198,0.0407,28.8312,10.5039,2.7161,1.1201,0.3224,0.0516,27.0849,18.2189,3.2077,1.1526,0.275,0.0455,30.132,14.95,3.0201,1.1303,0.2652,0.0496,28.6308,14.3337,2.9681,1.1468,0.231,0.032,26.3192,12.3025,2.837,1.0961,0.1601,0.0235,31.3744,8.5939,2.5364,1.0706,0.2214,0.0428,27.2064,11.7641,2.7986,1.1289,0.1932,0.0311,31.7905,10.2504,2.672,1.0923,0.2365,0.0411,30.1814,12.6181,2.863,1.1237,0.2464,0.0968,28.0544,13.1922,2.9421,1.2916,0.3091,0.0483,26.4399,17.2472,3.158,1.1461,0.3083,0.0409,25.1866,17.1902,3.1637,1.1159,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0
"2015-02-18 14:00:00",92,12.91,42.45,0.256,0.0365,29.6166,13.7714,2.9376,1.1075,0.1281,0.0151,33.9946,7.0993,2.3905,1.0459,0.2626,0.0476,29.0923,14.1706,2.9692,1.1392,0.1976,0.0415,29.7524,10.481,2.7149,1.1225,0.32,0.0519,27.8723,18.0356,3.1976,1.1535,0.2746,0.046,30.8842,14.9271,3.019,1.1318,0.264,0.0501,29.2476,14.258,2.9636,1.1482,0.2289,0.0324,27.0426,12.1866,2.8291,1.0973,0.1581,0.0237,32.3991,8.4994,2.5284,1.0713,0.2209,0.0437,28.006,11.739,2.7974,1.1317,0.1912,0.031,32.4468,10.1487,2.6641,1.092,0.2361,0.0417,30.8695,12.596,2.8619,1.1255,0.2464,0.0981,28.8168,13.1927,2.9433,1.2958,0.3074,0.0489,27.1245,17.1263,3.1512,1.1478,0.306,0.0414,25.9687,17.0332,3.1546,1.1172,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0
"2015-02-18 14:30:00",93,12.91,41.62,0.2543,0.0366,30.0479,13.6681,2.9308,1.1077,0.1263,0.0148,34.2995,7.0182,2.3826,1.0451,0.2611,0.0481,29.6686,14.0786,2.9636,1.1405,0.1974,0.0422,30.624,10.4735,2.7149,1.1247,0.3172,0.0523,28.5621,17.8327,3.1863,1.1548,0.2742,0.0467,31.5217,14.9023,3.0178,1.1339,0.2625,0.0501,29.7235,14.1688,2.9579,1.1483,0.2275,0.0325,27.6849,12.1052,2.8234,1.0978,0.1562,0.0236,33.2258,8.4093,2.5205,1.0707,0.2202,0.0445,28.6994,11.6996,2.7952,1.1339,0.1893,0.0307,32.7245,10.0496,2.6562,1.0911,0.236,0.0424,31.448,12.5891,2.8619,1.1276,0.246,0.0999,29.556,13.1705,2.9433,1.3012,0.3057,0.049,27.7502,17.0097,3.1444,1.1481,0.3038,0.0416,26.7156,16.8785,3.1456,1.1179,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0
"2015-02-18 15:00:00",94,12.91,40.44,0.2529,0.0368,30.2076,13.5807,2.9252,1.1084,0.1243,0.0147,34.3178,6.9254,2.3736,1.0446,0.2599,0.0483,30.1292,14.0069,2.9591,1.1411,0.197,0.043,31.3508,10.4509,2.7138,1.127,0.3152,0.0526,29.1699,17.6907,3.1783,1.1558,0.2739,0.047,31.8556,14.8815,3.0167,1.1348,0.2608,0.0503,29.8798,14.0608,2.9512,1.149,0.2258,0.0328,28.2595,12.0072,2.8167,1.0986,0.1543,0.0236,33.7637,8.3177,2.5126,1.0708,0.2196,0.0448,29.2994,11.6646,2.7929,1.1348,0.1876,0.0304,32.7455,9.9651,2.6494,1.0903,0.2357,0.0427,31.7402,12.5695,2.8607,1.1286,0.2457,0.1013,30.1989,13.1536,2.9433,1.3053,0.3043,0.0494,28.2794,16.9099,3.1388,1.1494,0.3019,0.0419,27.3959,16.7428,3.1377,1.1189,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0
"2015-02-18 15:30:00",95,12.91,39.39,0.2515,0.0369,30.2483,13.4948,2.9195,1.1088,0.123,0.0143,33.9611,6.8694,2.3679,1.0436,0.2582,0.0484,30.353,13.9008,2.9523,1.1416,0.1969,0.0435,31.9918,10.4456,2.7138,1.1285,0.3133,0.053,29.6397,17.5493,3.1704,1.1568,0.2736,0.0473,32.0986,14.8609,3.0156,1.1356,0.2597,0.05,29.6889,13.994,2.9466,1.1479,0.224,0.0332,28.7481,11.908,2.8099,1.1,0.1524,0.0234,34.1256,8.2284,2.5047,1.0704,0.219,0.0451,29.6686,11.6298,2.7907,1.1357,0.186,0.0298,32.6079,9.8841,2.6426,1.0887,0.2353,0.043,31.7934,12.5499,2.8596,1.1296,0.2455,0.1022,30.697,13.1421,2.9433,1.308,0.3029,0.0494,28.6765,16.8141,3.1331,1.1494,0.3,0.0422,28.023,16.6086,3.1297,1.1195,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0
"2015-02-18 16:00:00",96,12.92,38.55,0.2506,0.0367,30.225,13.4457,2.9161,1.1082,0.1215,0.0141,33.4732,6.8019,2.3612,1.0428,0.2571,0.0481,30.4258,13.8343,2.9478,1.1408,0.1965,0.0442,32.4527,10.4243,2.7127,1.1304,0.3116,0.0531,29.9609,17.4297,3.1637,1.1573,0.2736,0.0474,32.1788,14.86,3.0156,1.1359,0.2581,0.0495,29.4435,13.894,2.9399,1.1464,0.2228,0.0333,29.032,11.8441,2.8054,1.1002,0.1509,0.023,34.3331,8.1548,2.4979,1.0692,0.2183,0.0453,29.9377,11.5959,2.7884,1.1364,0.1844,0.0293,32.3752,9.8027,2.6358,1.0872,0.235,0.0431,31.7017,12.533,2.8585,1.1298,0.2451,0.1026,30.9515,13.1191,2.9421,1.3094,0.3012,0.0496,28.9373,16.6975,3.1264,1.1501,0.2983,0.0423,28.5307,16.4939,3.123,1.12,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0
"2015-02-18 16:30:00",97,12.91,37.57,0.2495,0.0367,30.1727,13.3779,2.9116,1.1083,0.1203,0.0138,32.9223,6.7464,2.3555,1.0419,0.256,0.048,30.2541,13.7667,2.9433,1.1403,0.1962,0.0443,32.7185,10.4083,2.7115,1.1308,0.31,0.0533,30.1843,17.3108,3.1569,1.1576,0.2733,0.0474,32.1907,14.8419,3.0145,1.1359,0.2564,0.0488,29.0779,13.7958,2.9331,1.1444,0.2217,0.0332,29.0751,11.7821,2.8008,1.0999,0.149,0.0227,34.1286,8.0682,2.49,1.0682,0.2177,0.0456,30.0711,11.5618,2.7861,1.1371,0.1828,0.0289,32.0423,9.7216,2.629,1.0857,0.2348,0.043,31.5158,12.5177,2.8573,1.1295,0.2451,0.1029,30.9808,13.1159,2.9421,1.3101,0.2999,0.0493,28.9947,16.6054,3.1207,1.149,0.2966,0.0426,28.9574,16.3793,3.1162,1.1206,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0
